in_cbsa,CBSA Title,STATE,category,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_0_perc,bin_1_perc,bin_2_perc,bin_3_perc,bin_4_perc,bin_5_perc,bin_6_perc,bin_7_perc
1,"Tullahoma-Manchester, TN",Tennessee,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0,0.08695652173913043,0.5652173913043478,0.30434782608695654,0.043478260869565216,0.0,0.0
1,"Cleveland, TN",Tennessee,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.0,0.08333333333333333,0.6666666666666666,0.25,0.0,0.0,0.0
1,"Cleveland, TN",Tennessee,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0
1,"Cleveland, TN",Tennessee,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Cleveland, TN",Tennessee,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.08333333333333333,0.875,0.041666666666666664,0.0,0.0,0.0,0.0,0.0
1,"Cleveland, TN",Tennessee,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.2916666666666667,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,0.0
1,"Cleveland, TN",Tennessee,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.08333333333333333,0.8333333333333334,0.08333333333333333,0.0,0.0,0.0,0.0
1,"Cleveland, TN",Tennessee,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.375,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.0,0.0
1,"Cleveland, TN",Tennessee,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0,0.16666666666666666,0.375,0.4583333333333333,0.0,0.0,0.0
1,"Chattanooga, TN-GA",Tennessee,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.02197802197802198,0.14285714285714285,0.13186813186813187,0.37362637362637363,0.31868131868131866,0.01098901098901099,0.0
1,"Chattanooga, TN-GA",Tennessee,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0989010989010989,0.24175824175824176,0.34065934065934067,0.24175824175824176,0.054945054945054944,0.01098901098901099,0.01098901098901099,0.0
1,"Chattanooga, TN-GA",Tennessee,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.9560439560439561,0.04395604395604396,0.0,0.0,0.0,0.0,0.0,0.0
1,"Chattanooga, TN-GA",Tennessee,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.13186813186813187,0.7582417582417582,0.0989010989010989,0.01098901098901099,0.0,0.0,0.0,0.0
1,"Chattanooga, TN-GA",Tennessee,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.5494505494505495,0.45054945054945056,0.0,0.0,0.0,0.0,0.0,0.0
1,"Chattanooga, TN-GA",Tennessee,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.16483516483516483,0.26373626373626374,0.4835164835164835,0.08791208791208792,0.0,0.0,0.0
1,"Chattanooga, TN-GA",Tennessee,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.2087912087912088,0.18681318681318682,0.14285714285714285,0.16483516483516483,0.12087912087912088,0.06593406593406594,0.10989010989010989,0.0
1,"Chattanooga, TN-GA",Tennessee,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.08791208791208792,0.16483516483516483,0.43956043956043955,0.2857142857142857,0.02197802197802198,0.0,0.0
1,"Nashville-Davidson--Murfreesboro--Franklin, TN",Tennessee,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.0,0.05614973262032086,0.1443850267379679,0.28609625668449196,0.27807486631016043,0.1925133689839572,0.0427807486631016
1,"Nashville-Davidson--Murfreesboro--Franklin, TN",Tennessee,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.053475935828877004,0.24064171122994651,0.29411764705882354,0.19786096256684493,0.10695187165775401,0.08288770053475936,0.02406417112299465,0.0
1,"Nashville-Davidson--Murfreesboro--Franklin, TN",Tennessee,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.7219251336898396,0.25668449197860965,0.0213903743315508,0.0,0.0,0.0,0.0,0.0
1,"Nashville-Davidson--Murfreesboro--Franklin, TN",Tennessee,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.016042780748663103,0.6684491978609626,0.1925133689839572,0.07754010695187166,0.026737967914438502,0.01871657754010695,0.0,0.0
1,"Nashville-Davidson--Murfreesboro--Franklin, TN",Tennessee,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.29411764705882354,0.7005347593582888,0.0053475935828877,0.0,0.0,0.0,0.0,0.0
1,"Nashville-Davidson--Murfreesboro--Franklin, TN",Tennessee,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.058823529411764705,0.24064171122994651,0.2994652406417112,0.25935828877005346,0.11229946524064172,0.029411764705882353,0.0
1,"Nashville-Davidson--Murfreesboro--Franklin, TN",Tennessee,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.09358288770053476,0.25935828877005346,0.17379679144385027,0.11497326203208556,0.11229946524064172,0.11229946524064172,0.12032085561497326,0.013368983957219251
1,"Nashville-Davidson--Murfreesboro--Franklin, TN",Tennessee,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.01871657754010695,0.22459893048128343,0.393048128342246,0.339572192513369,0.0213903743315508,0.00267379679144385,0.0
1,"Dyersburg, TN",Tennessee,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0
1,"Dyersburg, TN",Tennessee,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
1,"Dyersburg, TN",Tennessee,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Dyersburg, TN",Tennessee,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.125,0.875,0.0,0.0,0.0,0.0,0.0,0.0
1,"Dyersburg, TN",Tennessee,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0
1,"Dyersburg, TN",Tennessee,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.0,0.375,0.625,0.0,0.0,0.0,0.0
1,"Dyersburg, TN",Tennessee,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.5,0.125,0.25,0.0,0.125,0.0,0.0
1,"Dyersburg, TN",Tennessee,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0,0.125,0.375,0.5,0.0,0.0,0.0
1,"Clarksville, TN-KY",Tennessee,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.22727272727272727,0.3409090909090909,0.2727272727272727
1,"Clarksville, TN-KY",Tennessee,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.29545454545454547,0.36363636363636365,0.13636363636363635,0.0,0.0
1,"Clarksville, TN-KY",Tennessee,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.9772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Clarksville, TN-KY",Tennessee,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.1590909090909091,0.5227272727272727,0.2727272727272727,0.022727272727272728,0.0,0.0,0.0
1,"Clarksville, TN-KY",Tennessee,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.022727272727272728,0.5909090909090909,0.36363636363636365,0.0,0.0,0.0,0.0,0.0
1,"Clarksville, TN-KY",Tennessee,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.0,0.11363636363636363,0.11363636363636363,0.3409090909090909,0.36363636363636365,0.045454545454545456,0.0
1,"Clarksville, TN-KY",Tennessee,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.045454545454545456,0.11363636363636363,0.11363636363636363,0.06818181818181818,0.1590909090909091,0.20454545454545456,0.29545454545454547,0.0
1,"Clarksville, TN-KY",Tennessee,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0,0.25,0.4772727272727273,0.25,0.0,0.0,0.0
1,"Union City, TN",Tennessee,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0
1,"Union City, TN",Tennessee,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0
1,"Union City, TN",Tennessee,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Union City, TN",Tennessee,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
1,"Union City, TN",Tennessee,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1,"Union City, TN",Tennessee,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0
1,"Union City, TN",Tennessee,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.3,0.3,0.1,0.2,0.0,0.1,0.0,0.0
1,"Union City, TN",Tennessee,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.1,0.0,0.3,0.6,0.0,0.0,0.0
1,"Martin, TN",Tennessee,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.0,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0,0.0
1,"Martin, TN",Tennessee,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,0.0
1,"Martin, TN",Tennessee,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Martin, TN",Tennessee,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
1,"Martin, TN",Tennessee,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Martin, TN",Tennessee,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.0,0.0,0.0,0.0
1,"Martin, TN",Tennessee,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.09090909090909091,0.5454545454545454,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0
1,"Martin, TN",Tennessee,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.0,0.0,0.0
1,"Lewisburg, TN",Tennessee,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0
1,"Lewisburg, TN",Tennessee,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
1,"Lewisburg, TN",Tennessee,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Lewisburg, TN",Tennessee,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
1,"Lewisburg, TN",Tennessee,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
1,"Lewisburg, TN",Tennessee,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
1,"Lewisburg, TN",Tennessee,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0
1,"Lewisburg, TN",Tennessee,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0
1,"Paris, TN",Tennessee,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0
1,"Paris, TN",Tennessee,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
1,"Paris, TN",Tennessee,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Paris, TN",Tennessee,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
1,"Paris, TN",Tennessee,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Paris, TN",Tennessee,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0
1,"Paris, TN",Tennessee,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0
1,"Paris, TN",Tennessee,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.0,0.0,0.0
1,"Knoxville, TN",Tennessee,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.07537688442211055,0.27638190954773867,0.38190954773869346,0.22613065326633167,0.04020100502512563,0.0,0.0
1,"Knoxville, TN",Tennessee,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.39195979899497485,0.457286432160804,0.09547738693467336,0.04522613065326633,0.005025125628140704,0.005025125628140704,0.0,0.0
1,"Knoxville, TN",Tennessee,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.964824120603015,0.035175879396984924,0.0,0.0,0.0,0.0,0.0,0.0
1,"Knoxville, TN",Tennessee,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.2663316582914573,0.6884422110552764,0.04522613065326633,0.0,0.0,0.0,0.0,0.0
1,"Knoxville, TN",Tennessee,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.7487437185929648,0.25125628140703515,0.0,0.0,0.0,0.0,0.0,0.0
1,"Knoxville, TN",Tennessee,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.02512562814070352,0.35175879396984927,0.5025125628140703,0.11557788944723618,0.005025125628140704,0.0,0.0,0.0
1,"Knoxville, TN",Tennessee,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.32663316582914576,0.24120603015075376,0.23115577889447236,0.11055276381909548,0.04020100502512563,0.04020100502512563,0.010050251256281407,0.0
1,"Knoxville, TN",Tennessee,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.005025125628140704,0.020100502512562814,0.1306532663316583,0.6532663316582915,0.18592964824120603,0.005025125628140704,0.0,0.0
1,"Newport, TN",Tennessee,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0
1,"Newport, TN",Tennessee,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.6666666666666666,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
1,"Newport, TN",Tennessee,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Newport, TN",Tennessee,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
1,"Newport, TN",Tennessee,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Newport, TN",Tennessee,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.6666666666666666,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0
1,"Newport, TN",Tennessee,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
1,"Newport, TN",Tennessee,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222,0.0,0.1111111111111111,0.0
1,"Sevierville, TN",Tennessee,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
1,"Sevierville, TN",Tennessee,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.3888888888888889,0.3888888888888889,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
1,"Sevierville, TN",Tennessee,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Sevierville, TN",Tennessee,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
1,"Sevierville, TN",Tennessee,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
1,"Sevierville, TN",Tennessee,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.0,0.0
1,"Sevierville, TN",Tennessee,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.3888888888888889,0.3333333333333333,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0
1,"Sevierville, TN",Tennessee,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0,0.1111111111111111,0.5,0.3333333333333333,0.05555555555555555,0.0,0.0
1,"Athens, TN",Tennessee,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0
1,"Athens, TN",Tennessee,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0
1,"Athens, TN",Tennessee,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Athens, TN",Tennessee,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
1,"Athens, TN",Tennessee,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0
1,"Athens, TN",Tennessee,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0
1,"Athens, TN",Tennessee,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.7,0.1,0.2,0.0,0.0,0.0,0.0
1,"Athens, TN",Tennessee,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0,0.2,0.5,0.3,0.0,0.0,0.0
1,"Johnson City, TN",Tennessee,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.20454545454545456,0.5227272727272727,0.25,0.022727272727272728,0.0,0.0,0.0
1,"Johnson City, TN",Tennessee,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.6818181818181818,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.0
1,"Johnson City, TN",Tennessee,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Johnson City, TN",Tennessee,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
1,"Johnson City, TN",Tennessee,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Johnson City, TN",Tennessee,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.022727272727272728,0.7045454545454546,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
1,"Johnson City, TN",Tennessee,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.4318181818181818,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.022727272727272728,0.0,0.0,0.0
1,"Johnson City, TN",Tennessee,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.022727272727272728,0.09090909090909091,0.8409090909090909,0.045454545454545456,0.0,0.0,0.0
1,"Cookeville, TN",Tennessee,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.3076923076923077,0.5384615384615384,0.15384615384615385,0.0,0.0,0.0,0.0
1,"Cookeville, TN",Tennessee,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
